date,open,high,low,close,volume
22-12-2022,88.16000366,88.54000092,86.31999969,87.76000214,27658300
23-12-2022,87.11000061,89.55000305,87.06999969,89.23000336,23003000
27-12-2022,88.80000305,88.94000244,87.01000214,87.38999939,20097300
28-12-2022,86.98000336,88.04000092,85.94000244,86.01999664,19523200
29-12-2022,86.62000275,88.84999847,86.61000061,88.44999695,23333500
30-12-2022,86.98000336,88.30000305,86.56999969,88.23000336,23986300
03-01-2023,89.58999634,91.05000305,88.51999664,89.12000275,28131200
04-01-2023,90.34999847,90.65000153,87.26999664,88.08000183,34854800
05-01-2023,87.47000122,87.56999969,85.90000153,86.19999695,27194400
06-01-2023,86.79000092,87.69000244,84.86000061,87.33999634,41381500
09-01-2023,88.36000061,90.05000305,87.86000061,88.01999664,29003900
10-01-2023,85.98000336,88.66999817,85.83000183,88.41999817,30467800
11-01-2023,89.18000031,91.59999847,89.01000214,91.51999664,26862000
12-01-2023,91.48000336,91.87000275,89.75,91.12999725,30258100
13-01-2023,90.84999847,92.19000244,90.12999725,92.12000275,26329200
17-01-2023,92.05999756,92.25,90.05000305,91.29000092,32602400
18-01-2023,92.13999939,92.80000305,90.63999939,91.12000275,29116700
19-01-2023,90.72000122,93.61000061,90.62999725,93.05000305,37000400
20-01-2023,95.09999847,98.30000305,95.01999664,98.01999664,63191100
23-01-2023,97.94999695,100.0400009,97.5,99.79000092,40005100
24-01-2023,98.09999847,99.61000061,97.19999695,97.69999695,33078500
25-01-2023,95.56999969,96.16000366,93.76000214,95.22000122,42330000
26-01-2023,96.5,97.56999969,95.37999725,97.51999664,30114000
27-01-2023,97.30999756,100.3199997,97.30999756,99.37000275,33879800
30-01-2023,97.48000336,98.29000092,96.40000153,96.94000244,27226200
31-01-2023,96.87000275,98.87999725,96.81999969,98.83999634,29870700
01-02-2023,98.70999908,101.1900024,97.58000183,100.4300003,35531100
02-02-2023,105.8000031,107.8499985,105.6100006,107.7399979,69883800
03-02-2023,102.9300003,107.8099976,102.5800018,104.7799988,65309300
06-02-2023,102.4000015,104.3600006,101.8799973,102.9000015,31999600
07-02-2023,103.2200012,108.1800003,103.1200027,107.6399994,49010200
08-02-2023,102.0500031,103.1399994,98.04000092,99.37000275,94743500
09-02-2023,100,100.0299988,93.62999725,95.01000214,119455000
10-02-2023,95.44999695,96.75,94.25,94.56999969,54980700
13-02-2023,94.73999786,95.19999695,93.83999634,94.61000061,50076100
14-02-2023,94.43000031,94.84999847,92.26000214,94.68000031,54726100
15-02-2023,94.48999786,97.12000275,94.15000153,96.94000244,50169000
16-02-2023,95.37000275,97.68000031,94.73999786,95.51000214,42462600
17-02-2023,94.84999847,95.55999756,93.20999908,94.34999847,34284100
21-02-2023,93,93.09999847,91.72000122,91.79000092,33629300
22-02-2023,91.69999695,92.11000061,90.61000061,91.65000153,30884000
23-02-2023,91.91999817,91.94000244,89.76000214,90.88999939,41206400
24-02-2023,89.44000244,89.88999939,88.58000183,89.12999725,36585100
27-02-2023,89.87000275,90.16000366,89.33999634,89.87000275,27502300
28-02-2023,89.33000183,91.23000336,89.31999969,90.05999756,30142000
01-03-2023,89.98000336,91.02999878,89.66999817,90.36000061,31111200
02-03-2023,89.66000366,92.27999878,89.58999634,92,32204400
03-03-2023,92.48000336,93.73000336,92.44999695,93.65000153,35160100
06-03-2023,94.01999664,95.97000122,94,95.12999725,32639300
07-03-2023,94.98000336,95.66999817,93.52999878,93.86000061,27835500
08-03-2023,94.12000275,95.95999908,94,94.25,34103300
09-03-2023,94.05000305,95.52999878,91.90000153,92.31999969,28813500
10-03-2023,92.16999817,92.79000092,90.40000153,90.62999725,35941000
13-03-2023,90.08999634,92.56999969,89.41999817,91.11000061,37335600
14-03-2023,92.55999756,94.36000061,92.44000244,93.97000122,36050200
15-03-2023,93.22000122,96.93000031,92.63999939,96.11000061,50622100
16-03-2023,96.19999695,101.1900024,95.5,100.3199997,65492000
17-03-2023,100.2600021,102.8399963,100.0999985,101.6200027,61028500
20-03-2023,100.1200027,101.75,99.87000275,101.2200012,32960400
21-03-2023,101.25,105.0999985,101.2200012,104.9199982,42110300
22-03-2023,104.2699966,106.5899963,103.3300018,103.3700027,43427400
23-03-2023,105.0599976,106.3000031,104.4599991,105.5999985,40797800
24-03-2023,104.9899979,105.4899979,103.8399963,105.4400024,30393300
27-03-2023,104.6200027,104.7600021,101.9300003,102.4599991,31120900
28-03-2023,102.4400024,102.4499969,99.73999786,101.0299988,32057900
29-03-2023,102.2799988,102.4899979,100.6500015,101.3899994,28779600
30-03-2023,100.9100037,101.1600037,99.77999878,100.8899994,33086200
31-03-2023,101.3000031,103.8899994,101.0400009,103.7300034,36863400
03-04-2023,102.3899994,104.5299988,101.9300003,104.3600006,25035400
04-04-2023,104.3300018,105.5800018,104.0400009,104.7200012,24420100
05-04-2023,105.7799988,106.0999985,103.6600037,104.4700012,28290500
06-04-2023,105.2600021,109.1699982,104.3300018,108.4199982,48711500
10-04-2023,106.9800034,107.5899963,105.1200027,106.4400024,27067400
11-04-2023,106.5500031,106.7300034,104.6800003,105.3499985,26311800
12-04-2023,106.5800018,106.75,104.3399963,104.6399994,24370300
13-04-2023,105.8399963,107.4899979,105.8399963,107.4300003,24843600
14-04-2023,106.8899994,108.9400024,106.8399963,108.8700027,26578000
17-04-2023,104.6600037,106.1600037,104.5199966,105.9700012,37571200
18-04-2023,106.4899979,106.5400009,104.0699997,104.5,26596400
19-04-2023,103.5800018,104.9800034,103.0699997,104.1800003,20905700
20-04-2023,103.9100037,106.25,103.8700027,105.2900009,27820800
21-04-2023,105.4700012,106,104.7799988,105.4100037,25800100
24-04-2023,105.4899979,106.6299973,104.6999969,105.9700012,23542800
25-04-2023,105.8300018,106.6900024,103.8399963,103.8499985,46664100
26-04-2023,104.9199982,106.3499985,102.6299973,103.7099991,53347600
27-04-2023,104.4499969,108.3700027,103.5400009,107.5899963,50089200
28-04-2023,107.0400009,107.3499985,105.0899963,107.3399963,36139800
01-05-2023,106.8399963,107.9899979,106.8199997,107.1999969,26681700
02-05-2023,107.1399994,107.1999969,103.7099991,105.3199997,30997200
03-05-2023,105.5299988,107.4899979,104.9599991,105.4100037,21795400
04-05-2023,105.4899979,105.5999985,103.9700012,104.6900024,23419500
05-05-2023,104.8199997,105.8799973,104.1100006,105.5699997,26625100
08-05-2023,105.1800003,107.9599991,105.1600037,107.7699966,26511400
09-05-2023,108.3899994,110.1500015,107.1900024,107.3499985,36360100
10-05-2023,107.9700012,112.9400024,107.9300003,111.75,63153400
11-05-2023,115.4000015,117.9199982,114.4100037,116.5699997,78900000
12-05-2023,116.6800003,118.0299988,116.1100006,117.5100021,41073800
15-05-2023,116.1100006,118.4800034,116.0100021,116.5100021,36266800
16-05-2023,116.4899979,120.75,116.4300003,119.5100021,45035600
17-05-2023,119.6100006,121.6699982,118.8899994,120.8399963,33323600
18-05-2023,120.9499969,123.3099976,120.8300018,122.8300018,35234200
19-05-2023,123.5500031,125.9700012,122.1500015,122.7600021,41330300
22-05-2023,122.9400024,126.4300003,122.7399979,125.0500031,35253000
23-05-2023,124.1600037,124.6299973,122.2099991,122.5599976,34046300
24-05-2023,121.1200027,121.9100037,119.8600006,120.9000015,34182600
25-05-2023,124.5199966,125.3199997,121.9599991,123.4800034,42317000
26-05-2023,123.1699982,125.2600021,122.4499969,124.6100006,35635900
30-05-2023,125.6399994,125.6600037,122,123.6699982,35076700
31-05-2023,122.75,124.0599976,122.5,122.8700027,37325800
